1,1.69739492701
2,1.74678113445
3,1.75119605893
4,1.77807457781
5,1.77446808468
6,1.73793962318
7,1.76321736577
8,1.75311426775
9,1.76221476468
10,1.74505260462
11,1.76334137345
12,1.76505123461
13,1.78134250777
14,1.78124308769
15,1.77257661221
16,1.78136408499
17,1.78537469973
18,1.77942143528
19,1.7701400574
20,1.76382432776
21,1.76855367065
22,1.77794837965
23,1.77566494361
24,1.77471058327
25,1.77923433885
26,1.78467999611
27,1.79588412397
28,1.7853458706
29,1.78617895397
30,1.78105641469
31,1.77425014183
32,1.77418987348
33,1.76875155383
34,1.76625525805
35,1.76315999421
36,1.76559956966
37,1.77500983383
38,1.76497693748
39,1.77675827068
40,1.77342124083
41,1.77392365553
42,1.77363043312
43,1.77990266206
44,1.7709509563
45,1.77221021185
46,1.767157477
47,1.77362816407
48,1.76526484442
49,1.75968266564
50,1.76721133373
51,1.76465063113
52,1.7671729889
53,1.76038643096
54,1.75525308903
55,1.75749349356
56,1.76140687979
57,1.7611140695
58,1.76473779204
59,1.76516692872
60,1.75884075989
61,1.76480572991
62,1.77859974608
63,1.78401994354
64,1.78343751644
65,1.788174158
66,1.79181007717
67,1.78836674496
68,1.78493039304
69,1.79019220527
70,1.80007170199
71,1.79878986572
72,1.79845888394
73,1.79602861538
74,1.78370717347
75,1.78520119955
76,1.7834615624
77,1.78760852787
78,1.79048984408
79,1.79107811535
80,1.79431461639
81,1.7936598028
82,1.79547317683
83,1.79433368058
84,1.79494080866
85,1.79017324222
86,1.78817124845
87,1.7878424693
88,1.78828022102
89,1.78895878845
90,1.79106214654
91,1.79169690405
92,1.79191206544
93,1.79542473652
94,1.79899774476
95,1.79959269811
96,1.80795130917
97,1.79931671657
98,1.8001656807
99,1.80001627945
100,1.79841864711
101,1.79949689649
102,1.80160370497
103,1.79758703755
104,1.80037423934
105,1.79057554269
106,1.78491230491
107,1.78226541029
108,1.78180181541
109,1.78353654443
110,1.78583826345
111,1.78549354879
112,1.78827546796
113,1.78826478394
114,1.78680058877
115,1.78802681788
116,1.7881962479
117,1.78434729609
118,1.78739615196
119,1.78287121126
120,1.7845941744
121,1.78419659657
122,1.78033298626
123,1.78228860339
124,1.78793971269
125,1.78379027112
126,1.78395315359
127,1.78653442779
128,1.79211207973
129,1.79191983256
130,1.7896549713
131,1.78144958968
132,1.77842592993
133,1.78312601105
134,1.78168500949
135,1.77913967311
136,1.78025803095
137,1.78026548051
138,1.78492729593
139,1.78570213563
140,1.78589053095
141,1.78528026585
142,1.78888013965
143,1.78839315256
144,1.78982465307
145,1.78847517595
146,1.78945052972
147,1.78595984414
148,1.78805076597
149,1.78721838977
150,1.78719339853
151,1.7865849322
152,1.78499011768
153,1.78524580629
154,1.78455201018
155,1.78500904437
156,1.78199638601
157,1.78797839539
158,1.78764577433
159,1.78543219364
160,1.78489764928
