1,1.64758991326
2,1.60813520712
3,1.54281509581
4,1.54801061017
5,1.57781971299
6,1.58905378628
7,1.56266826476
8,1.65424616592
9,1.64450377156
10,1.61281514567
11,1.61349714145
12,2.90987562448
13,1.62127906886
14,1.62356892212
15,2.92756210871
16,1.6226403569
17,1.61358910707
18,1.60224600063
19,2.90187656825
20,2.89304163214
21,1.58511256167
22,1.57196210183
23,1.58352536794
24,1.58620258971
25,1.58718090226
26,1.53491278017
27,1.58072643268
28,1.58250134674
29,1.51859272242
30,1.57794564424
31,2.89777802357
32,4.23045749231
33,1.59115738958
34,1.57307798464
35,1.58084043608
36,1.60140649451
37,1.60318456501
38,1.60632705791
39,1.60186341529
40,1.60339616987
41,1.61068903214
42,1.61090941909
43,1.59759431386
44,1.58418647737
45,1.57846655969
46,1.57857059096
47,1.58256218496
48,1.58256218496
49,1.57520527144
50,1.57633210652
51,1.57633210652
52,1.58982699418
53,1.57974527815
54,1.57865767346
55,1.57865767346
56,1.58654439606
57,1.58790045813
58,1.58768769167
59,1.59151749395
60,1.59696747273
61,1.59501586616
62,1.58769238348
63,1.58196834973
64,1.58826933572
65,1.58826933572
66,1.58826933572
67,1.59013013635
68,1.59013013635
69,1.58872648355
70,1.5844061026
71,1.5844061026
72,1.58218758183
73,1.5835436439
74,1.5835436439
75,1.57822998392
76,1.57822998392
77,1.57822998392
78,1.57403479868
79,1.57403479868
80,1.57734246732
81,1.56985683359
82,1.57136644671
83,1.57778015271
84,1.57029544355
85,1.57029544355
86,1.56463546106
87,1.57625686671
88,1.57841955557
89,1.57795925129
90,1.57946886441
91,1.57946886441
92,1.57946886441
93,1.5792211856
94,1.57490080465
95,1.57646963317
96,1.56905350424
97,1.57482719659
98,1.57982682159
99,1.57982682159
100,1.56939146642
101,1.57819394181
102,1.57485867745
103,1.57945587612
104,1.56896130554
105,1.56896130554
106,1.57755231761
107,1.56489689849
108,1.57317572617
109,1.57317572617
110,1.57317572617
111,1.57317572617
112,1.57860778781
113,1.57715308205
114,1.58866036495
